Unnamed: 0,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings),s3-key,audio_path
83,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_CarolOfTheBells_Arrangement_220909_Gm_180_4-4_RW_StringQuintet.wav,bMjXfne2jZbdiDgIifhHaHeZhPdnhuai.mp3,Carol Of The Bells (Arrangement),1,"Whimsical & Quirky,Comedy,Magic & Fantasy",Google_DefendTheUser_CarolOfTheBells_Arrangement_220909_Gm_180_4-4_RW_StringQuintet.wav,data/audio/Google_DefendTheUser_CarolOfTheBells_Arrangement_220909_Gm_180_4-4_RW_StringQuintet.wav
84,https://betterproblems-production-originals.s3.amazonaws.com/BP_Collections2022_CurriculaCinematica_Dalet_Original_230420_F_120_4-4_ZG_SATBEnsemble.wav,cAdPjKhwb8cAbFbXidgYhYeNjqjPe4aM.mp3,Dalet (Original),1,"Horror,Drama",BP_Collections2022_CurriculaCinematica_Dalet_Original_230420_F_120_4-4_ZG_SATBEnsemble.wav,data/audio/BP_Collections2022_CurriculaCinematica_Dalet_Original_230420_F_120_4-4_ZG_SATBEnsemble.wav
86,https://betterproblems-production-originals.s3.amazonaws.com/Cinionic_SonicStrategy_Wavelengths_Original_230411_F_0_0-0_SC_NXT.wav,hPfpjEfddJfkhua9eifxeuddj3icerhX.mp3,Wavelengths (Original),1,Cinematic,Cinionic_SonicStrategy_Wavelengths_Original_230411_F_0_0-0_SC_NXT.wav,data/audio/Cinionic_SonicStrategy_Wavelengths_Original_230411_F_0_0-0_SC_NXT.wav
87,https://betterproblems-production-originals.s3.amazonaws.com/BackMarket_TechReborn_BackToForward_Original_221110_C_107_4-4_LHS_NXT.wav,bXfjgMbLfhciflbWjfggjjfmjRcjej.mp3,Back To Forward (Original),1,"Cinematic,Drama",BackMarket_TechReborn_BackToForward_Original_221110_C_107_4-4_LHS_NXT.wav,data/audio/BackMarket_TechReborn_BackToForward_Original_221110_C_107_4-4_LHS_NXT.wav
88,https://betterproblems-production-originals.s3.amazonaws.com/Cinionic_SonicStrategy_PowerUp_Original_230630_G_0_0-0_BE_NXT.wav,fQjxc6crcjjkgBaqbkjzaVhte8bGcfhf.mp3,Power Up (Original),1,Cinematic,Cinionic_SonicStrategy_PowerUp_Original_230630_G_0_0-0_BE_NXT.wav,data/audio/Cinionic_SonicStrategy_PowerUp_Original_230630_G_0_0-0_BE_NXT.wav
89,https://betterproblems-production-originals.s3.amazonaws.com/269_Antfood_Brucke.wav,dBbBhFeydGbtj7bkhgbnhreBcaexgIcT.mp3,Brucke (Original),1,"Fashion,Cinematic,Drama",269_Antfood_Brucke.wav,data/audio/269_Antfood_Brucke.wav
90,https://betterproblems-production-originals.s3.amazonaws.com/Honda_Mean_HeavyHand_Original_160920_Gm_115_4-4_DH.wav,bAfBcLc8cvcEb6hJgViVdkfTisfOg7b8.mp3,Heavy Hand (Original),1,"Cars,Sports,Technology,Swagger,Chase & Action",Honda_Mean_HeavyHand_Original_160920_Gm_115_4-4_DH.wav,data/audio/Honda_Mean_HeavyHand_Original_160920_Gm_115_4-4_DH.wav
91,https://betterproblems-production-originals.s3.amazonaws.com/ESTEELAUDER_NewDimensions_NewDimensions_Original_2015_Bm_165_3-4_VN.wav,hJbjbKaNazbngJhljSjIhjbFbSfTboa3.mp3,New Dimensions (Original),1,"Cars,Cinematic,Whimsical & Quirky,Magic & Fantasy",ESTEELAUDER_NewDimensions_NewDimensions_Original_2015_Bm_165_3-4_VN.wav,data/audio/ESTEELAUDER_NewDimensions_NewDimensions_Original_2015_Bm_165_3-4_VN.wav
92,https://betterproblems-production-originals.s3.amazonaws.com/302_Antfood_Kayseri.wav,cpfhe8gieWbhgRd7bzcUaafbaSiZhYdg.mp3,Kayseri (Original),1,"Sports,Technology",302_Antfood_Kayseri.wav,data/audio/302_Antfood_Kayseri.wav
94,https://betterproblems-production-originals.s3.amazonaws.com/BP_RetrogameEmulator_RequiemForOurAndroids_Original_230417_Bbm_115_4-4_YE_NXT.wav,hRhGgIcShviJixf9gSgOcnb6esgHiMad.mp3,Requiem For Our Androids (Original),1,"Nostalgia Evoking,Whimsical & Quirky,Drama,Horror,Trailer",BP_RetrogameEmulator_RequiemForOurAndroids_Original_230417_Bbm_115_4-4_YE_NXT.wav,data/audio/BP_RetrogameEmulator_RequiemForOurAndroids_Original_230417_Bbm_115_4-4_YE_NXT.wav
95,https://betterproblems-production-originals.s3.amazonaws.com/Meta_ItsWorld_BootsAndCats_Original_230707_Dm_120_4-4_WG_NXT.wav,dOiggeengKjicBakfkdwgmcdeseMdNc4.mp3,Boots And Cats (Original),1,"Nightlife & Alcohol,Sexy & Seductive",Meta_ItsWorld_BootsAndCats_Original_230707_Dm_120_4-4_WG_NXT.wav,data/audio/Meta_ItsWorld_BootsAndCats_Original_230707_Dm_120_4-4_WG_NXT.wav
97,https://betterproblems-production-originals.s3.amazonaws.com/399_Antfood_Pandeirao.wav,eMeqipaTchgGeef3e4efgKd9jVgKiJfO.mp3,Pandeirao (Original),1,"Sports,Drama",399_Antfood_Pandeirao.wav,data/audio/399_Antfood_Pandeirao.wav
98,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Gambit_OriginalScore_220906_C_111_4-4_WB-RW_NXT.wav,gFdphwjCiYgzbcfGj5iDhkeGdJcGhyc7.mp3,Gambit (Original Score),1,"Technology,Sci-Fi,Magic & Fantasy",Google_DefendTheUser_Gambit_OriginalScore_220906_C_111_4-4_WB-RW_NXT.wav,data/audio/Google_DefendTheUser_Gambit_OriginalScore_220906_C_111_4-4_WB-RW_NXT.wav
100,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_LevelMinus37_Original_220912_Em_88_4-4_LB_NXT.wav,i6gze3iJj4jzfcdNjbe8iBiEhvblcRg4.mp3,Level Minus37 (Original),1,"Technology,Epic Heroes,Horror,Sci-Fi",Google_DefendTheUser_LevelMinus37_Original_220912_Em_88_4-4_LB_NXT.wav,data/audio/Google_DefendTheUser_LevelMinus37_Original_220912_Em_88_4-4_LB_NXT.wav
101,https://betterproblems-production-originals.s3.amazonaws.com/17151017_Gillette_Moonraker_Blofeld_160502_qt.wav,gIegdRiCjRegfJhxaidojOfTfgi5awjx.mp3,Blofeld (Original),1,"Cars,Fashion,Technology,Chase & Action,Sci-Fi",17151017_Gillette_Moonraker_Blofeld_160502_qt.wav,data/audio/17151017_Gillette_Moonraker_Blofeld_160502_qt.wav
104,https://betterproblems-production-originals.s3.amazonaws.com/17151100_Google_Trends_Eptesicus_150604_qt.wav,b4jibubjaEc5friicRaFbYjVfeefjbaY.mp3,Eptesicus (Original),1,"Cars,Magic & Fantasy,Sci-Fi,Technology,Cinematic,Drama,Fashion",17151100_Google_Trends_Eptesicus_150604_qt.wav,data/audio/17151100_Google_Trends_Eptesicus_150604_qt.wav
105,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav,dJi5aYadiecEddhIfKgaiQhhcmaUi3.mp3,Mini Mall (Electro Remix),1,"Horror,Cinematic,Drama",AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav,data/audio/AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav
106,https://betterproblems-production-originals.s3.amazonaws.com/05_Ipanema_6.6.13.wav,idbwize8bMhgfZdla3gQc2gheQd3elc1.mp3,Ipanema (Original),1,"Cars,Technology,Swagger",05_Ipanema_6.6.13.wav,data/audio/05_Ipanema_6.6.13.wav
107,https://betterproblems-production-originals.s3.amazonaws.com/17150685_AICPNEXT_Houston_170519_qt.wav,gRdciAfCfOfGgQe1gqgqdTcFfcdJbBe7.mp3,Houston (Original),1,"Cars,Cinematic,Drama",17150685_AICPNEXT_Houston_170519_qt.wav,data/audio/17150685_AICPNEXT_Houston_170519_qt.wav
108,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Albatross_Original_170727_A_4-4_117_WB.wav,hsb3iScOc6hscLbnczhMbmigjLiZcifd.mp3,Albatross (Original),1,Swagger,Pepsi_Albatross_Original_170727_A_4-4_117_WB.wav,data/audio/Pepsi_Albatross_Original_170727_A_4-4_117_WB.wav
109,https://betterproblems-production-originals.s3.amazonaws.com/17150835_Converse_JusticeLeague_Wheeler_170821_LIBRARY_SC.wav,bha8fVdUcBacbWjfesasfLhlc3cycUfj.mp3,Wheeler (Original),1,"Kids,Sports,Cars,Comedy,Drama,Swagger,Chase & Action,Spy",17150835_Converse_JusticeLeague_Wheeler_170821_LIBRARY_SC.wav,data/audio/17150835_Converse_JusticeLeague_Wheeler_170821_LIBRARY_SC.wav
110,https://betterproblems-production-originals.s3.amazonaws.com/ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav,gdbRjpbSd5cheMgBbKgZdwjwfZh2ayeF.mp3,Creepy Sexy Love Party (Saxophone),1,"Comedy,Health & Beauty,Drama",ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav,data/audio/ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav
111,https://betterproblems-production-originals.s3.amazonaws.com/Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav,gqcvbUiXbhiDiPixiKb8ejaxfdhecA.mp3,Harbinger (Original),1,"Sports,Cars,Swagger,Sci-Fi,Technology,Chase & Action",Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav,data/audio/Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav
112,https://betterproblems-production-originals.s3.amazonaws.com/SAMSUNG_Birthday_WildGroove_180128_LIB_VN.wav,fKdIa8ika9e9jPgPdqcKbdcAaxerjRhH.mp3,Wild Groove (Original),1,"Sports,Cars,Swagger,Chase & Action,Technology",SAMSUNG_Birthday_WildGroove_180128_LIB_VN.wav,data/audio/SAMSUNG_Birthday_WildGroove_180128_LIB_VN.wav
113,https://betterproblems-production-originals.s3.amazonaws.com/303_Antfood_Ochre.wav,glbpe9e9c8bxePaAi9iEiidWgfcGeyim.mp3,Ochre (Original),1,"Cinematic,Sci-Fi",303_Antfood_Ochre.wav,data/audio/303_Antfood_Ochre.wav
114,https://betterproblems-production-originals.s3.amazonaws.com/BP_Collections2022_HeavyHitters_RageRoom_Original_221221_Em_120_4-4_WG_NXT.wav,b3dhhVbibsgZbdhnb4iuhei2jrbbeh.mp3,Rage Room (Original),1,Cinematic,BP_Collections2022_HeavyHitters_RageRoom_Original_221221_Em_120_4-4_WG_NXT.wav,data/audio/BP_Collections2022_HeavyHitters_RageRoom_Original_221221_Em_120_4-4_WG_NXT.wav
115,https://betterproblems-production-originals.s3.amazonaws.com/17150709_Argus_Drone_160408_qt.wav,eyjva7eubwbwa3johEaybBf3jpaafW.mp3,Anarchus Drone (Bed),1,"Music as Background,Cinematic,Sci-Fi",17150709_Argus_Drone_160408_qt.wav,data/audio/17150709_Argus_Drone_160408_qt.wav
116,https://betterproblems-production-originals.s3.amazonaws.com/17150684_AICPNEXT_2017Titles_Skinner_170602_qt-01.wav,bneDfheGfGiDeZdIgXigckb7fWhYaQdU.mp3,Skinner (Original),1,"Cinematic,Drama,Horror,Sci-Fi",17150684_AICPNEXT_2017Titles_Skinner_170602_qt-01.wav,data/audio/17150684_AICPNEXT_2017Titles_Skinner_170602_qt-01.wav
117,https://betterproblems-production-originals.s3.amazonaws.com/BPEpisodicScores_TechnoParanoia_PixelsImperfect_Original_230814_Cm_130_4-4_YE_NXT.wav,f6dOeFdShBeFdRhcgCbWifiGiGaybScN.mp3,Pixels Imperfect (Original),1,"Drama,Cinematic",BPEpisodicScores_TechnoParanoia_PixelsImperfect_Original_230814_Cm_130_4-4_YE_NXT.wav,data/audio/BPEpisodicScores_TechnoParanoia_PixelsImperfect_Original_230814_Cm_130_4-4_YE_NXT.wav
121,https://betterproblems-production-originals.s3.amazonaws.com/Meta_AreWeThereYet_Velociraptor_Original_220707_Db_100_4-4_JH_NXT.wav,g7gOe7gLhydDdpeFb8gVc1bFdVccfnfs.mp3,Velociraptor (Original),1,"Chase & Action,Trailer,Adventure,Epic Heroes,Cinematic,Magic & Fantasy",Meta_AreWeThereYet_Velociraptor_Original_220707_Db_100_4-4_JH_NXT.wav,data/audio/Meta_AreWeThereYet_Velociraptor_Original_220707_Db_100_4-4_JH_NXT.wav
122,https://betterproblems-production-originals.s3.amazonaws.com/TBD_ContentSeries_Auspex_Original_230728_Gm_112_4-4_DH_NXT.wav,cLe1bIgTaci2hwdQeYbuglj3afjpjcgS.mp3,Auspex (Original),1,Corporate Manifesto,TBD_ContentSeries_Auspex_Original_230728_Gm_112_4-4_DH_NXT.wav,data/audio/TBD_ContentSeries_Auspex_Original_230728_Gm_112_4-4_DH_NXT.wav
124,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Hawks_Minimal_190403_Dm_150_SC.wav,iUdPaIildzfXiHbZhVenguedhTdthwbL.mp3,Hawks (Minimal),1,Sports,VerizonRewards_Want_Hawks_Minimal_190403_Dm_150_SC.wav,data/audio/VerizonRewards_Want_Hawks_Minimal_190403_Dm_150_SC.wav
125,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_BeenHereBefore_Original_220907_Dm_108_4-4_DH_NXT.wav,jKbxdgfZhpezcDfqcsiWjNddcGimeA.mp3,Been Here Before (Original),1,"Chase & Action,Spy,Adventure,Cars",Google_DefendTheUser_BeenHereBefore_Original_220907_Dm_108_4-4_DH_NXT.wav,data/audio/Google_DefendTheUser_BeenHereBefore_Original_220907_Dm_108_4-4_DH_NXT.wav
126,https://betterproblems-production-originals.s3.amazonaws.com/Nike_TimeCapsule_Ribosome_Cm_190322_98_YE.wav,iigyfffxieaVdRj8cdj1bGfOiydOe4jx.mp3,Ribosome (Original),1,"Cars,Technology,Fashion,Swagger",Nike_TimeCapsule_Ribosome_Cm_190322_98_YE.wav,data/audio/Nike_TimeCapsule_Ribosome_Cm_190322_98_YE.wav
128,https://betterproblems-production-originals.s3.amazonaws.com/Line_NewsAwards_Ventriloquist_Instrumental_201027_Gm_105_4-4_YE.wav,bXgqiAaRcHcAfRgsgbjlcgchfZcOaZfp.mp3,Ventriloquist (Instrumental),1,"Cars,Technology,Cinematic,Chase & Action,Sports",Line_NewsAwards_Ventriloquist_Instrumental_201027_Gm_105_4-4_YE.wav,data/audio/Line_NewsAwards_Ventriloquist_Instrumental_201027_Gm_105_4-4_YE.wav
131,https://betterproblems-production-originals.s3.amazonaws.com/17151313_MountainDew_Refreshing_GreenEnvy_170905_LIBRARY_PedroB.wav,hebdcyfzbUa5eheQdwfodpdHcRbUfKbL.mp3,Green Envy (Original),1,"Sports,Cinematic,Drama,Sci-Fi",17151313_MountainDew_Refreshing_GreenEnvy_170905_LIBRARY_PedroB.wav,data/audio/17151313_MountainDew_Refreshing_GreenEnvy_170905_LIBRARY_PedroB.wav
132,https://betterproblems-production-originals.s3.amazonaws.com/BP_Collections2022_CurriculaCinematica_SecondWave_Original_230424_Gm_60_4-4_LB_NXT.wav,hIgOiLemdYi8gDewbbhXjhd8cQapfDih.mp3,Second Wave (Original),1,"Elegant & Sophisticated,Trailer,Magic & Fantasy,Cinematic,Technology",BP_Collections2022_CurriculaCinematica_SecondWave_Original_230424_Gm_60_4-4_LB_NXT.wav,data/audio/BP_Collections2022_CurriculaCinematica_SecondWave_Original_230424_Gm_60_4-4_LB_NXT.wav
133,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Honda_Formacao_DarkMatter_LB_171124.wav,hUbLeEgejudXjgbVf3ixawiTiGdqfaaf.mp3,Dark Matter (Original),1,"Technology,Cinematic,Drama,Sci-Fi",AFSP_Honda_Formacao_DarkMatter_LB_171124.wav,data/audio/AFSP_Honda_Formacao_DarkMatter_LB_171124.wav
135,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_NostalgiaClock_Original_220912_Gb_145_4-4_YE_NXT.wav,fUascpgreLe8cPd2gWdVbWjxjNdQa8cn.mp3,Nostalgia Clock (Original),1,"Music as Background,Technology,Trailer,Sci-Fi",Google_DefendTheUser_NostalgiaClock_Original_220912_Gb_145_4-4_YE_NXT.wav,data/audio/Google_DefendTheUser_NostalgiaClock_Original_220912_Gb_145_4-4_YE_NXT.wav
138,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ORLOFF_Flashback_Diam_LS_150121_qt.wav,h3cpgVhpaWfVg6iJjUcjjXemc9bxaGfx.mp3,Diam (Original),1,"Cars,Swagger,Sci-Fi",AFSP_ORLOFF_Flashback_Diam_LS_150121_qt.wav,data/audio/AFSP_ORLOFF_Flashback_Diam_LS_150121_qt.wav
139,https://betterproblems-production-originals.s3.amazonaws.com/StreetsOfNewCapenna_OldTown_Original_VN_220426_qt.wav,dPisf9irb2bkbycccuitfehKdLfNfr.mp3,Old Town (Original),1,"Swagger,Chase & Action,Spy",StreetsOfNewCapenna_OldTown_Original_VN_220426_qt.wav,data/audio/StreetsOfNewCapenna_OldTown_Original_VN_220426_qt.wav
141,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_CCSP_LeiteDePedra_Boat_LS_170217_qt.wav,cLi7jgeOeBa8dldzd3eOhfcEjnjEb7c6.mp3,Boat (Original),1,"Drama,Whimsical & Quirky,Spy,Technology",AFSP_CCSP_LeiteDePedra_Boat_LS_170217_qt.wav,data/audio/AFSP_CCSP_LeiteDePedra_Boat_LS_170217_qt.wav
142,https://betterproblems-production-originals.s3.amazonaws.com/Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav,friHgodxhPhfbEfJihgEcrf3j5heeZjE.mp3,Savant (Original),1,"Swagger,Chase & Action",Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav,data/audio/Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav
143,https://betterproblems-production-originals.s3.amazonaws.com/17150830_Converse_JusticeLeague_Pelican_170821_YE.wav,eaadftcacEiMjQdLd1fChAbxbAgqjbhT.mp3,Pelican (Original),1,"Swagger,Fashion",17150830_Converse_JusticeLeague_Pelican_170821_YE.wav,data/audio/17150830_Converse_JusticeLeague_Pelican_170821_YE.wav
144,https://betterproblems-production-originals.s3.amazonaws.com/412_Antfood_EightOclock.wav,f1jCiXgbh3gSdkfbdeh5gdfQhybZfChQ.mp3,Eight Oclock (Original),1,"Sports,Cars",412_Antfood_EightOclock.wav,data/audio/412_Antfood_EightOclock.wav
145,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Audi_VarejoJaneiro_RedLight_LB_180105_22h_qt.wav,hViQi3cEfzeUeRgShIgSekfJfBbPgbbf.mp3,Red Light (Original),1,"Technology,Cars",AFSP_LIC_Audi_VarejoJaneiro_RedLight_LB_180105_22h_qt.wav,data/audio/AFSP_LIC_Audi_VarejoJaneiro_RedLight_LB_180105_22h_qt.wav
153,https://betterproblems-production-originals.s3.amazonaws.com/FANDUEL_NFL_Showdown_15s_Original_221003_Em_90_4-4_DH_NXT.wav,gificfeRg3d7hshgewbJd3jYcViTcDh7.mp3,Showdown (15s),1,"Swagger,Sports",FANDUEL_NFL_Showdown_15s_Original_221003_Em_90_4-4_DH_NXT.wav,data/audio/FANDUEL_NFL_Showdown_15s_Original_221003_Em_90_4-4_DH_NXT.wav
154,https://betterproblems-production-originals.s3.amazonaws.com/17150871_DB_Cerebrus_DC_MUS_170803_qt.wav,bBaXd2dtbDalbrhNjoawfLgDcYi7bJbT.mp3,Cerberus (Original),1,"Sports,Fashion,Cinematic,Drama,Magic & Fantasy",17150871_DB_Cerebrus_DC_MUS_170803_qt.wav,data/audio/17150871_DB_Cerebrus_DC_MUS_170803_qt.wav
155,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Misc_Mitra_180122_DH_LIBEDIT_limited_DW_190625.wav,eMhThjcfc8aFcyb1dPgofagVjNfBaKeh.mp3,Mitra (Original),1,"Magic & Fantasy,Sci-Fi,Horror",ZD_Misc_Mitra_180122_DH_LIBEDIT_limited_DW_190625.wav,data/audio/ZD_Misc_Mitra_180122_DH_LIBEDIT_limited_DW_190625.wav
156,https://betterproblems-production-originals.s3.amazonaws.com/17150901_Experian_Bridge_LasCanarias_MUSOnly_083013_qt_LIBEDIT_FixedEnding_MIA_190701.wav,c6fbbacnfGdPcobpcJcdbLf5cxiSjHbu.mp3,Las Canarias (Original),1,"Magic & Fantasy,Sci-Fi,Comedy",17150901_Experian_Bridge_LasCanarias_MUSOnly_083013_qt_LIBEDIT_FixedEnding_MIA_190701.wav,data/audio/17150901_Experian_Bridge_LasCanarias_MUSOnly_083013_qt_LIBEDIT_FixedEnding_MIA_190701.wav
158,https://betterproblems-production-originals.s3.amazonaws.com/304_Antfood_Scaffold.wav,fSgWh3eLcyb4eQgCebhjdVhzhMdib3cR.mp3,Scaffold (Original),1,"Cinematic,Epic Heroes,Drama,Chase & Action,Trailer,Magic & Fantasy",304_Antfood_Scaffold.wav,data/audio/304_Antfood_Scaffold.wav
160,https://betterproblems-production-originals.s3.amazonaws.com/DEL_OqueHabitaEmHim_ForReflection_210118_B_73.83_Duple_RW.wav,czdsfeh1j5cEarbHcbcxhzhwcHbDfXjr.mp3,For Reflection (Original),1,"Case Study,Health & Beauty",DEL_OqueHabitaEmHim_ForReflection_210118_B_73.83_Duple_RW.wav,data/audio/DEL_OqueHabitaEmHim_ForReflection_210118_B_73.83_Duple_RW.wav
161,https://betterproblems-production-originals.s3.amazonaws.com/17151282_MercedesBenz_GripByBrip_Belay_150812_qt.wav,fIgEiZhFg6efhcbzbletjMivj5dfgwhs.mp3,Belay (Original),2,"Cinematic,Epic Heroes,Drama,Magic & Fantasy,Technology,Trailer",17151282_MercedesBenz_GripByBrip_Belay_150812_qt.wav,data/audio/17151282_MercedesBenz_GripByBrip_Belay_150812_qt.wav
162,https://betterproblems-production-originals.s3.amazonaws.com/BP_Episodic_PrimetimeCrime_MeticulousSchemes-Open_Original_230810_Dm_120_4-4_DHMK_NXT.wav,g5alhujDftcifuchi2iHhFjVbkdMaDia.mp3,Meticulous Schemes (Original - Open),2,"Tugging on Heartstrings,Drama",BP_Episodic_PrimetimeCrime_MeticulousSchemes-Open_Original_230810_Dm_120_4-4_DHMK_NXT.wav,data/audio/BP_Episodic_PrimetimeCrime_MeticulousSchemes-Open_Original_230810_Dm_120_4-4_DHMK_NXT.wav
163,https://betterproblems-production-originals.s3.amazonaws.com/Gap_Sustainability_Water_BangTime_160803.wav,iOi8ewakb7a6hPcJg3bFeccYc7atckiv.mp3,Bang Time (Original),2,"Whimsical & Quirky,Chase & Action,Comedy",Gap_Sustainability_Water_BangTime_160803.wav,data/audio/Gap_Sustainability_Water_BangTime_160803.wav
164,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_DuChamps_ThemeVersion_220908_Bb_91_4-4_BE_ChristianLiPiano.wav,hofJgniKj6iiaRiwhvbrejjob6jmg1eE.mp3,DuChamps (Theme Version),2,"Case Study,Fashion,Cinematic,Magic & Fantasy,Drama",Google_DefendTheUser_DuChamps_ThemeVersion_220908_Bb_91_4-4_BE_ChristianLiPiano.wav,data/audio/Google_DefendTheUser_DuChamps_ThemeVersion_220908_Bb_91_4-4_BE_ChristianLiPiano.wav
165,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_TwoLeftShoes_Original_220913_F_90_4-4_JH_NXT.wav,fMbIfIbxhqcljnfWd8i8gKcCjDesichx.mp3,Two Left Shoes (Original),2,"Music as Background,Technology,Drama",Google_DefendTheUser_TwoLeftShoes_Original_220913_F_90_4-4_JH_NXT.wav,data/audio/Google_DefendTheUser_TwoLeftShoes_Original_220913_F_90_4-4_JH_NXT.wav
166,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Alice_ShortMovie_LS_MUS_151202_1pm.wav,bfgCjPi4gfhVapjebvbjfyeycZcvdXf3.mp3,Alice (Original),2,"Horror,Drama,Cinematic",AFSP_Alice_ShortMovie_LS_MUS_151202_1pm.wav,data/audio/AFSP_Alice_ShortMovie_LS_MUS_151202_1pm.wav
168,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_HollowCore_Original_220913_Cm_120_4-4_SC_NXT.wav,g7a6fTjlaicTi2iscAiWa3dTdrhWg9bC.mp3,Hollow Core (Original),2,Music as Background,Google_DefendTheUser_HollowCore_Original_220913_Cm_120_4-4_SC_NXT.wav,data/audio/Google_DefendTheUser_HollowCore_Original_220913_Cm_120_4-4_SC_NXT.wav
170,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_SpringTVC_Panhandle_Alt_NoVox_200227_Bm_93_BE.wav,cmfIaicbcfgWgObZd3dRf6hia9bmcYhU.mp3,Panhandle (Alt No Vocals),2,"Swagger,Cars,Technology,Epic Heroes",Starbucks_SpringTVC_Panhandle_Alt_NoVox_200227_Bm_93_BE.wav,data/audio/Starbucks_SpringTVC_Panhandle_Alt_NoVox_200227_Bm_93_BE.wav
171,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Pursuance_Original_220913_Bbm_130_4-4_RW_NXT.wav,h7jaccaHjqcMeWhFcLaainf8iafBhWjd.mp3,Pursuance (Original),2,"Horror,Drama,Case Study,Cinematic,Trailer,Adventure",Google_DefendTheUser_Pursuance_Original_220913_Bbm_130_4-4_RW_NXT.wav,data/audio/Google_DefendTheUser_Pursuance_Original_220913_Bbm_130_4-4_RW_NXT.wav
172,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_UnchartedTerritory_Original_220901_Am_120_4-4_SC_NXT.wav,iOdmfPaqhUfgc8beixf8d3iKfYdXgWiP.mp3,Uncharted Territory (Original),2,"Horror,Sci-Fi",Google_DefendTheUser_UnchartedTerritory_Original_220901_Am_120_4-4_SC_NXT.wav,data/audio/Google_DefendTheUser_UnchartedTerritory_Original_220901_Am_120_4-4_SC_NXT.wav
173,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MARIL_MUS_Intro_LB_190208_qt.wav,dmawaVdEanafjshHcgjzaKjHeKczbti4.mp3,"""Minimal Intro (version, without mandolin, of Andean Intro)""",2,"Sci-Fi,Technology,Drama,Cinematic",AFSP_MARIL_MUS_Intro_LB_190208_qt.wav,data/audio/AFSP_MARIL_MUS_Intro_LB_190208_qt.wav
174,https://betterproblems-production-originals.s3.amazonaws.com/Nivea_StylingLaunch_LoveStrands_180518_LIB_BE.wav,gWgMdYcXeuaGcUeCfoi2eJa1ePhlaagy.mp3,Love Strands (Original),2,"Fashion,Technology",Nivea_StylingLaunch_LoveStrands_180518_LIB_BE.wav,data/audio/Nivea_StylingLaunch_LoveStrands_180518_LIB_BE.wav
175,https://betterproblems-production-originals.s3.amazonaws.com/17150743_BlackoutVR_Kickstarter_Kroiph_150917_qt.wav,crdAhCjidphOaJi8aQbdfQiqeaali2bO.mp3,Kroiph (Original),2,"Magic & Fantasy,Sci-Fi,Cinematic",17150743_BlackoutVR_Kickstarter_Kroiph_150917_qt.wav,data/audio/17150743_BlackoutVR_Kickstarter_Kroiph_150917_qt.wav
176,https://betterproblems-production-originals.s3.amazonaws.com/TheCooloeMan_MoreSugar_PB_200828.wav,fih3bqf6gWibesddfgihfmb6hNeMhZbS.mp3,More Sugar (Original),2,"Music as Background,Case Study,Technology,Drama",TheCooloeMan_MoreSugar_PB_200828.wav,data/audio/TheCooloeMan_MoreSugar_PB_200828.wav
