Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
221_Antfood_Destruction.wav,https://betterproblems-production-originals.s3.amazonaws.com/221_Antfood_Destruction.wav,hYc7jUgocMchb4ajdhfqfZjwhIgJiTfn.mp3,Destruction (Original),58,Drama
222_Antfood_Magic.wav,https://betterproblems-production-originals.s3.amazonaws.com/222_Antfood_Magic.wav,dojsf9bGiQevbOimgHaJgFawbgbbfscu.mp3,Magic (Original),81,Technology
223_Antfood_Float.wav,https://betterproblems-production-originals.s3.amazonaws.com/223_Antfood_Float.wav,b8jlcZbpjxiDane4iIabb1dOewiHi3es.mp3,Float (Original),57,Nightlife & Alcohol
224_Antfood_Week.wav,https://betterproblems-production-originals.s3.amazonaws.com/224_Antfood_Week.wav,iPjpg9eleSi9bEf4cgeQdieYewamgbge.mp3,Week (Original),70,"Babies,Cinematic"
225_Antfood_Joystick.wav,https://betterproblems-production-originals.s3.amazonaws.com/225_Antfood_Joystick.wav,fjaqiedGjxbsfIfRaWc2b8hvf8hcbCj3.mp3,Joystick (Original),33,"Cars,Technology"
226_Antfood_BouncingThings.wav,https://betterproblems-production-originals.s3.amazonaws.com/226_Antfood_BouncingThings.wav,c4f9jugReQeZg4hOhqdqfqjdaDjnhucP.mp3,Bouncing Things (Original),61,Kids
228_Antfood_Bump.wav,https://betterproblems-production-originals.s3.amazonaws.com/228_Antfood_Bump.wav,gfediObkhPa2cVdgawivaRgFc6gwiphA.mp3,Bump (Original),64,"Cars,Fashion,Swagger"
229_Antfood_Martini.wav,https://betterproblems-production-originals.s3.amazonaws.com/229_Antfood_Martini.wav,gdbTgYhXgedNiJgthwakhHgyitaTbuf2.mp3,Martini (Original),28,"Cinematic,Drama,Spy"
230_Antfood_SouthBySoutheast.wav,https://betterproblems-production-originals.s3.amazonaws.com/230_Antfood_SouthBySoutheast.wav,ifbfczc6iadqgcaEcgjxcYjOj7bjgadG.mp3,South By Southeast (Original),35,"Comedy,Epic Heroes,Drama,Chase & Action"
231_Antfood_Rezzident.wav,https://betterproblems-production-originals.s3.amazonaws.com/231_Antfood_Rezzident.wav,ipgthzhPfgh9fkgIeFfkdUbWjeeQgS.mp3,Rezzident (Original),24,"Cars,Chase & Action,Fashion,Sci-Fi,Swagger"
232_Antfood_BayAreaChase.wav,https://betterproblems-production-originals.s3.amazonaws.com/232_Antfood_BayAreaChase.wav,ffdPdpgghvdmdLgsgvggiNbpjngEeucS.mp3,Bay Area Chase (Original),64,Spy
234_Antfood_NoFool.wav,https://betterproblems-production-originals.s3.amazonaws.com/234_Antfood_NoFool.wav,dqeLiLj7aSfWeeaFa2fVgHeWj2bhctaJ.mp3,No Fool (Original),42,"Kids,Sports"
236_Antfood_Figs.wav,https://betterproblems-production-originals.s3.amazonaws.com/236_Antfood_Figs.wav,d9aggCbZirbsb8emaig1j3dAekbuiVay.mp3,Figs (Original),83,"Whimsical & Quirky,Swagger"
237_Antfood_Sophistaphone.wav,https://betterproblems-production-originals.s3.amazonaws.com/237_Antfood_Sophistaphone.wav,dTafeThyaIhzhWhncLfqangYd5fabE.mp3,Sophistaphone (Original),80,"Carnaval,Whimsical & Quirky"
238_Antfood_Whistle.wav,https://betterproblems-production-originals.s3.amazonaws.com/238_Antfood_Whistle.wav,gja9bsb1bkbDeKbac1isewdqdRcmhPgH.mp3,Whistle (Original),81,"Whimsical & Quirky,Kids,Health & Beauty"
239_Antfood_Mandolinha.wav,https://betterproblems-production-originals.s3.amazonaws.com/239_Antfood_Mandolinha.wav,bMa7hUj5c8bkhgdAeScvdtcRdfgdbRj7.mp3,Mandolinha (Original),79,Health & Beauty
240_Antfood_Highlighter.wav,https://betterproblems-production-originals.s3.amazonaws.com/240_Antfood_Highlighter.wav,eDcybjcVi2efiLdWgLdXczbEbmcBfMje.mp3,Highlighter (Original),73,"Epic Heroes,Drama,Chase & Action,Kids,Adventure"
242_Antfood_Baseball.wav,https://betterproblems-production-originals.s3.amazonaws.com/242_Antfood_Baseball.wav,ewcOa5jQhhcAfceJgQdKhYdxifgKhjbw.mp3,Baseball (Original),60,"Sports,Epic Heroes,Drama,Chase & Action,Trailer"
243_Antfood_StealingHome_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/243_Antfood_StealingHome_A.wav,hraTitdnbkhhguaIbrjkjcgFaBcBe2gM.mp3,Stealing Home (A),86,"Music as Background,Beach & Summer"
243_Antfood_StealingHome_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/243_Antfood_StealingHome_B.wav,iCcfd7badSeCgFaAjShbaPcmhzaAc2bz.mp3,Stealing Home (B),86,Tugging on Heartstrings
245_Antfood_Pony_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/245_Antfood_Pony_A.wav,c8iNglgocbjxhBb6jNjMaYeKbId5hAik.mp3,Pony (OG),45,"Cars,Comedy,Epic Heroes,Swagger,Chase & Action"
245_Antfood_Pony_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/245_Antfood_Pony_B.wav,irddiRfRbLiLerbjdwc6jqeJieiLgIhI.mp3,Pony (Alterrnate Mix),45,"Cars,Comedy,Epic Heroes,Swagger,Chase & Action"
246_Antfood_UpAndAtEm.wav,https://betterproblems-production-originals.s3.amazonaws.com/246_Antfood_UpAndAtEm.wav,d9jccnfLaBaSgGemeOirhnaXfNiigYjg.mp3,Up And At Em (Original),67,Kids
247_Antfood_WalkingAround.wav,https://betterproblems-production-originals.s3.amazonaws.com/247_Antfood_WalkingAround.wav,djjne7clfVbSbog6bua1bAbTeieaeod9.mp3,Walking Around (Original),73,Babies
248_Antfood_SkyClouds_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/248_Antfood_SkyClouds_A.wav,bjhZjYgggQdBalhGeeiVa1fGepfDdfjV.mp3,Sky Clouds (A),65,"Whimsical & Quirky,Kids,Babies"
248_Antfood_SkyClouds_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/248_Antfood_SkyClouds_B.wav,cShohychdCfzaxedg9ifcxcoencViy.mp3,Sky Clouds (B),65,"Whimsical & Quirky,Kids,Babies"
249_Antfood_Bixiga.wav,https://betterproblems-production-originals.s3.amazonaws.com/249_Antfood_Bixiga.wav,cbbwbfcLgqfEeFcIjedDcuaudfhfcxgA.mp3,Bixiga (Original),55,Whimsical & Quirky
250_Antfood_Dreamsville.wav,https://betterproblems-production-originals.s3.amazonaws.com/250_Antfood_Dreamsville.wav,d9gceNaIfDadeMiRh9gwb9hhgEf9aSiE.mp3,Dreamsville (Original),86,"Babies,Kids,Health & Beauty"
251_Antfood_Devils.wav,https://betterproblems-production-originals.s3.amazonaws.com/251_Antfood_Devils.wav,dYdYdTjzcgbggBgJgzhzhGjegzcxj8bG.mp3,Devils (Original),29,"Cars,Comedy,Swagger,Chase & Action,Spy"
252_Antfood_Infomercial.wav,https://betterproblems-production-originals.s3.amazonaws.com/252_Antfood_Infomercial.wav,ckbjjxdtcRbWhUjKiCcubUeGiDdpjchT.mp3,Infomercial (Original),82,"Comedy,Chase & Action,Whimsical & Quirky,Cars,Kids"
258_Antfood_Banger.wav,https://betterproblems-production-originals.s3.amazonaws.com/258_Antfood_Banger.wav,iOiAh9eUayhoeTcljdhwe9ehfufvdzfl.mp3,Banger (Original),78,"Swagger,Chase & Action"
259_Antfood_Warriors.wav,https://betterproblems-production-originals.s3.amazonaws.com/259_Antfood_Warriors.wav,jKcwi3dKjcjNfxcEjthBdMjRiGgJiF.mp3,Warriors (Original),35,"Cars,Fashion,Epic Heroes,Drama,Swagger,Chase & Action"
260_Antfood_Rebuild.wav,https://betterproblems-production-originals.s3.amazonaws.com/260_Antfood_Rebuild.wav,cigscpiDbzjzfUhrgLiyczaYeCeMeg.mp3,Rebuild (Original),70,"Cars,Swagger"
261_Antfood_Stomp.wav,https://betterproblems-production-originals.s3.amazonaws.com/261_Antfood_Stomp.wav,enePe8eeitaseRbndZhFdhgMdigyhDj5.mp3,Stomp (A),40,"Sports,Cars,Fashion,Epic Heroes,Swagger,Chase & Action"
262_Antfood_Franck.wav,https://betterproblems-production-originals.s3.amazonaws.com/262_Antfood_Franck.wav,bBdFfac4i5cca5cWhhfWcmfTh2hTaziT.mp3,Franck (Original),79,"Epic Heroes,Cars,Swagger"
263_Antfood_Stutter.wav,https://betterproblems-production-originals.s3.amazonaws.com/263_Antfood_Stutter.wav,dqeaeUazaOdvb3ixfDbWf2i5iIercxji.mp3,Stutter (Original),66,"Sports,Cars,Chase & Action,Health & Beauty"
264_Antfood_DropAndGo.wav,https://betterproblems-production-originals.s3.amazonaws.com/264_Antfood_DropAndGo.wav,ffdGhQgVhEdEcadsesiJfWgBemgWaYc6.mp3,Drop And Go (Original),57,"Fashion,Trailer,Sci-Fi"
265_Antfood_RedSauce.wav,https://betterproblems-production-originals.s3.amazonaws.com/265_Antfood_RedSauce.wav,etcBbJeyeuahczamaLc5dwawgpcIildi.mp3,Red Sauce (Original),36,Swagger
266_Antfood_PowerHitter_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/266_Antfood_PowerHitter_A.wav,fucAfYd2dtcrfveCjdeFa8h8f3fPaUaK.mp3,Power Hitter (Extended Mix),62,"Sports,Cars,Chase & Action,Swagger"
266_Antfood_PowerHitter_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/266_Antfood_PowerHitter_B.wav,iWa9bjapioifdnhPiGeqcmgSiybDapgk.mp3,Power Hitter (Original),62,"Sports,Cars,Chase & Action,Swagger"
267_Antfood_Providence.wav,https://betterproblems-production-originals.s3.amazonaws.com/267_Antfood_Providence.wav,iOb1a9ggjPdzgDf8fKfse4jhgDe1aW.mp3,Providence (Original),66,"Drama,Cars"
268_Antfood_ChuckKnows.wav,https://betterproblems-production-originals.s3.amazonaws.com/268_Antfood_ChuckKnows.wav,hZcrb2adf3aUdrioi6c8b9fXbPeufOjR.mp3,Chuck Knows (Original),74,"Spy,Swagger,Sports,Technology,Chase & Action"
269_Antfood_Brucke.wav,https://betterproblems-production-originals.s3.amazonaws.com/269_Antfood_Brucke.wav,dBbBhFeydGbtj7bkhgbnhreBcaexgIcT.mp3,Brucke (Original),15,"Fashion,Cinematic,Drama"
271_Antfood_Autumn.wav,https://betterproblems-production-originals.s3.amazonaws.com/271_Antfood_Autumn.wav,f2aacTaqawdNb1akgvhQiXi7c5dTg3aa.mp3,Autumn (Original),73,"Cars,Health & Beauty"
272_Antfood_Freuen.wav,https://betterproblems-production-originals.s3.amazonaws.com/272_Antfood_Freuen.wav,dKd8cpgka5dtdsgNbHiLjshbazbxdgbP.mp3,Freuen (Original),75,Elegant & Sophisticated
273_Antfood_Kronung.wav,https://betterproblems-production-originals.s3.amazonaws.com/273_Antfood_Kronung.wav,fkgUjyh1haglbLfxeGiWadaVhqdic7cE.mp3,Kronung (Original),69,Comedy
276_Antfood_TheDoor.wav,https://betterproblems-production-originals.s3.amazonaws.com/276_Antfood_TheDoor.wav,iijsebcScFfHbhhBbFa7gictaZe8.mp3,The Door (Original),80,Comedy
277_Antfood_Prisoner_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/277_Antfood_Prisoner_A.wav,cIgAadfFcGj3bdj4iLjAbfjgaIaRjpas.mp3,Prisoner (A),85,"Spy,Drama"
277_Antfood_Prisoner_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/277_Antfood_Prisoner_B.wav,cmjla9hIihgYgMegjQbpb1eDeOfobfiA.mp3,Prisoner (B.wav),85,"Spy,Drama"
279_Antfood_TheValley.wav,https://betterproblems-production-originals.s3.amazonaws.com/279_Antfood_TheValley.wav,c9cpileyi6bne3ifdzfaiHaPf3axbTdv.mp3,The Valley (Original),82,"Cinematic,Whimsical & Quirky"
280_Antfood_DinnerTime.wav,https://betterproblems-production-originals.s3.amazonaws.com/280_Antfood_DinnerTime.wav,h6cyfRi9i9ejdff4eDcmeKc7h7axakfq.mp3,Dinner Time (Original),66,Swagger
281_Antfood_Olney.wav,https://betterproblems-production-originals.s3.amazonaws.com/281_Antfood_Olney.wav,gNdIeRjihQcQd6bZeVgNaQdWhdccjrfZ.mp3,Olney (Original),45,"Chase & Action,Swagger"
282_Antfood_SoCute.wav,https://betterproblems-production-originals.s3.amazonaws.com/282_Antfood_SoCute.wav,dVbBiaj5iYbwhkfygidBeDfDj5eWaRdf.mp3,So Cute (Original),55,Swagger
284_Antfood_Leaf.wav,https://betterproblems-production-originals.s3.amazonaws.com/284_Antfood_Leaf.wav,hYhBdKeVjTcOebhSfNdsjLeMdreTgNgI.mp3,Leaf (Original),84,Kids
285_Antfood_RailroadTies_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/285_Antfood_RailroadTies_A.wav,iKegiwjUiWeVaJhnfje7dbdmjtbwjojs.mp3,Railroad Ties (Extended),53,Cars
285_Antfood_RailroadTies_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/285_Antfood_RailroadTies_B.wav,caeBjGeWaOc8bWfucUdUcFbWgEiZabiu.mp3,Railroad Ties (Original Theme),53,Cars
286_Antfood_Rainbows.wav,https://betterproblems-production-originals.s3.amazonaws.com/286_Antfood_Rainbows.wav,bubpeodPjvexbYfGi1faeCjSjNjSiIey.mp3,Rainbows (Original),82,Kids
287_Antfood_Sarah.wav,https://betterproblems-production-originals.s3.amazonaws.com/287_Antfood_Sarah.wav,gbereXiEhyjveKfAdJj6hJjGcNb9gygP.mp3,Sarah (Original),100,Music as Background
288_Antfood_JustRight.wav,https://betterproblems-production-originals.s3.amazonaws.com/288_Antfood_JustRight.wav,byekaybtjld4bdfdaWdqdKflfjfxbXe2.mp3,Just Right (Original),92,"Babies,Kids,Whimsical & Quirky"
289_Antfood_Opposites.wav,https://betterproblems-production-originals.s3.amazonaws.com/289_Antfood_Opposites.wav,fGa7cMdsbuiEjrdBfiiVgGjMfvaXaBaY.mp3,Opposites (Original),81,"Kids,Cars,Adventure"
290_Antfood_HoldingHands.wav,https://betterproblems-production-originals.s3.amazonaws.com/290_Antfood_HoldingHands.wav,bydqjwgHe1fXhhjBiIcKixbej4iCdXeC.mp3,Holding Hands (Original),85,"Kids,Whimsical & Quirky"
291_Antfood_Pretending.wav,https://betterproblems-production-originals.s3.amazonaws.com/291_Antfood_Pretending.wav,jRf7crcFjTc2bgech6elePcMeUeGa5.mp3,Pretending (Original),100,"Babies,Music as Background,Kids,Pharma"
292_Antfood_Benches.wav,https://betterproblems-production-originals.s3.amazonaws.com/292_Antfood_Benches.wav,guhWf5bwcZcSbtc5fqbdhThUaEdocXez.mp3,Benches (Original),80,"Kids,Whimsical & Quirky"
293_Antfood_Bradley.wav,https://betterproblems-production-originals.s3.amazonaws.com/293_Antfood_Bradley.wav,cLfDgWfVfvbQcNjSdXbohrbsgBj9c3bJ.mp3,Bradley (Original),88,Kids
295_Antfood_Ascendance.wav,https://betterproblems-production-originals.s3.amazonaws.com/295_Antfood_Ascendance.wav,dnbNc6avf8a7gzjBbpiNgTiAfMbBfO.mp3,Ascendance (Original),15,"Cinematic,Drama,Chase & Action"
298_Antfood_Commander.wav,https://betterproblems-production-originals.s3.amazonaws.com/298_Antfood_Commander.wav,c3cGhSjpfbiygViad1jyjvj2cjgngJhD.mp3,Velocomante (Original),31,"Cinematic,Epic Heroes,Drama,Chase & Action,Magic & Fantasy"
300_Antfood_Goreme.wav,https://betterproblems-production-originals.s3.amazonaws.com/300_Antfood_Goreme.wav,b4hniXdzigatjQilatdSdAgBi7aabBc8.mp3,Goreme (Original),15,"Cinematic,Sci-Fi,Horror"
301_Antfood_Irae.wav,https://betterproblems-production-originals.s3.amazonaws.com/301_Antfood_Irae.wav,gvbpeEeqg1cVcIeTclhfeZiiiziWbtjy.mp3,Irae (Original),15,"Cinematic,Epic Heroes,Drama,Magic & Fantasy"
302_Antfood_Kayseri.wav,https://betterproblems-production-originals.s3.amazonaws.com/302_Antfood_Kayseri.wav,cpfhe8gieWbhgRd7bzcUaafbaSiZhYdg.mp3,Kayseri (Original),15,"Sports,Technology"
303_Antfood_Ochre.wav,https://betterproblems-production-originals.s3.amazonaws.com/303_Antfood_Ochre.wav,glbpe9e9c8bxePaAi9iEiidWgfcGeyim.mp3,Ochre (Original),15,"Cinematic,Sci-Fi"
304_Antfood_Scaffold.wav,https://betterproblems-production-originals.s3.amazonaws.com/304_Antfood_Scaffold.wav,fSgWh3eLcyb4eQgCebhjdVhzhMdib3cR.mp3,Scaffold (Original),15,"Cinematic,Epic Heroes,Drama,Chase & Action,Trailer,Magic & Fantasy"
305_Antfood_Tines.wav,https://betterproblems-production-originals.s3.amazonaws.com/305_Antfood_Tines.wav,braEiHcChzfAaleebKfwcFfPjLaijJeo.mp3,Tines (Original),76,"Cars,Swagger"
306_Antfood_Ulsichar.wav,https://betterproblems-production-originals.s3.amazonaws.com/306_Antfood_Ulsichar.wav,cOi8f4hti7ftjifZj5aDjsgLbCcxdObE.mp3,Ulsichar (Original),41,"Magic & Fantasy,Sci-Fi,Horror,Cinematic"
307_Antfood_Glow_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/307_Antfood_Glow_A.wav,iof8aUfMbRivhmiSc8afeVdQfsfugUj7.mp3,Glow (A),56,"Babies,Magic & Fantasy"
307_Antfood_Glow_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/307_Antfood_Glow_B.wav,cGhwazflckeZiOfKdEeririDb3eVbVaN.mp3,Glow (B),56,"Babies,Magic & Fantasy"
308_Antfood_Lopes.wav,https://betterproblems-production-originals.s3.amazonaws.com/308_Antfood_Lopes.wav,fidieOcQeAeZhHb2iecKdydqgijtfhbJ.mp3,Lopes (Original),86,"Babies,Whimsical & Quirky,Magic & Fantasy"
309_Antfood_Sliver.wav,https://betterproblems-production-originals.s3.amazonaws.com/309_Antfood_Sliver.wav,fxirj9fNcGacd7gVf1iZcwbsf7bshveo.mp3,Sliver (Original),56,"Babies,Western"
310_Antfood_Roadtrip.wav,https://betterproblems-production-originals.s3.amazonaws.com/310_Antfood_Roadtrip.wav,hMiTjff1iVdMg8hbbOfocYdaaPazgBad.mp3,Roadtrip (Extended),75,Tugging on Heartstrings
311_Antfood_FrogToad_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/311_Antfood_FrogToad_A.wav,cxcifgi8bAiFg3gdeUiobBbccihXdA.mp3,Frog Toad (A),56,"Health & Beauty,Kids,Cinematic,Whimsical & Quirky"
311_Antfood_FrogToad_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/311_Antfood_FrogToad_B.wav,fQhZjNdkesd3b9jwc4jhgqe3hoe4a2ib.mp3,Frog Toad (B),56,"Health & Beauty,Kids,Cinematic,Whimsical & Quirky"
312_Antfood_Raskin.wav,https://betterproblems-production-originals.s3.amazonaws.com/312_Antfood_Raskin.wav,eCdGgYhxiacAaheudmgyaecVjtbuaZiD.mp3,Raskin (Original),35,"Cinematic,Trailer,Spy,Drama,Chase & Action,Adventure,Sports,Cars,Fashion,Swagger"
313_Antfood_FivePercent.wav,https://betterproblems-production-originals.s3.amazonaws.com/313_Antfood_FivePercent.wav,fNbNcJehjwhFbGhQjhjVfBdkdhbecXdY.mp3,Five Percent (Original),81,Chase & Action
314_Antfood_Horses.wav,https://betterproblems-production-originals.s3.amazonaws.com/314_Antfood_Horses.wav,epacczgFb7iYi5bEaDelbdhnb5gedOfC.mp3,Horses (Original),47,"Cars,Spy,Swagger"
315_Antfood_Rollerblading.wav,https://betterproblems-production-originals.s3.amazonaws.com/315_Antfood_Rollerblading.wav,g3iwbZhHh2jnfQiKjNhjjzcYivhddxic.mp3,Rollerblading (Original),58,"Technology,Sports,Swagger"
316_Antfood_Sirens.wav,https://betterproblems-production-originals.s3.amazonaws.com/316_Antfood_Sirens.wav,dFbze9eaeYjJdZbEh1e9jEj7bZg1abhG.mp3,Sirens (Original),44,"Cars,Swagger,Fashion"
318_Antfood_Claps.wav,https://betterproblems-production-originals.s3.amazonaws.com/318_Antfood_Claps.wav,jvhOdodaaicHa9jpagfojTd9eZaZe2.mp3,Claps (Original),63,"Babies,Kids,Magic & Fantasy,Whimsical & Quirky"
319_Antfood_Court.wav,https://betterproblems-production-originals.s3.amazonaws.com/319_Antfood_Court.wav,bzd9iVehhIcihdgkcljDd2i2etgQeHjE.mp3,Court (Original),88,Kids
323_Antfood_Follow_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/323_Antfood_Follow_B.wav,dPaGhii7fRbChrdVbTjMbCfwdSavdmhv.mp3,Follow (B.wav),70,"Sports,Cars,Adventure"
324_Antfood_JustEnoughEggNog.wav,https://betterproblems-production-originals.s3.amazonaws.com/324_Antfood_JustEnoughEggNog.wav,bdg5cOfBhFgYfqemjpbjiYcsbBjpexfT.mp3,Just Enough Egg Nog (Original),89,"Swagger,Kids"
325_Antfood_Candy.wav,https://betterproblems-production-originals.s3.amazonaws.com/325_Antfood_Candy.wav,gXjOaye3gxiueIdyjjj5c2jNehbzcOcM.mp3,Candy (Original),72,"Music as Background,Christmas Time"
326_Antfood_SidewaysHouses.wav,https://betterproblems-production-originals.s3.amazonaws.com/326_Antfood_SidewaysHouses.wav,hUfqhsf7gNbnjzhUiCc9dIayeIjkbvj8.mp3,Sideways Houses (Original),63,"Whimsical & Quirky,Babies"
327_Antfood_OpenUp.wav,https://betterproblems-production-originals.s3.amazonaws.com/327_Antfood_OpenUp.wav,ecdxbLgijla5eOdAgRdNg7hXjTfdika4.mp3,Open Up (Original),88,"Kids,Whimsical & Quirky,Magic & Fantasy"
328_Antfood_GoldenRings.wav,https://betterproblems-production-originals.s3.amazonaws.com/328_Antfood_GoldenRings.wav,iudffWfHhRh7jnbEfXayhZgrf3iGddjn.mp3,Golden Rings (Original),57,"Christmas Time,Swagger"
329_Antfood_Angels.wav,https://betterproblems-production-originals.s3.amazonaws.com/329_Antfood_Angels.wav,i7fNdIa1bGiwaHiSe5ehewebinajbgjU.mp3,Angels (Original),61,Swagger
330_Antfood_JamminTheHalls.wav,https://betterproblems-production-originals.s3.amazonaws.com/330_Antfood_JamminTheHalls.wav,hjanazbvj9axgqgJe3hkiae5cKdfazj1.mp3,Jammin The Halls (Original),65,Kids
331_Antfood_OhSnowyNight.wav,https://betterproblems-production-originals.s3.amazonaws.com/331_Antfood_OhSnowyNight.wav,cTiVhAdRdlgkevgfdbaUakaah3f2hfcf.mp3,Oh Snowy Night (Original),86,"Babies,Kids"
332_Antfood_OldSchool.wav,https://betterproblems-production-originals.s3.amazonaws.com/332_Antfood_OldSchool.wav,ejgNgNisjthbaIc5ebbbeoeSjfaH.mp3,Old School (Original),71,"Cars,Swagger,Chase & Action,Spy,Sports"
333_Antfood_Boston_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/333_Antfood_Boston_A.wav,gjhhiidhibcdhmcqfGjXgwgIekaKgdjH.mp3,Boston (A),85,Pharma
333_Antfood_Boston_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/333_Antfood_Boston_B.wav,gwjnbdi7eAe3dKgpeIiudecLeAjUblcZ.mp3,Boston (B),85,Pharma
334_Antfood_XmasBlingtime.wav,https://betterproblems-production-originals.s3.amazonaws.com/334_Antfood_XmasBlingtime.wav,hyaie2aNjJamiIjneudbbcbhdmbdhVhC.mp3,Xmas Blingtime (Original),78,Kids
335_Antfood_EastOfNoir.wav,https://betterproblems-production-originals.s3.amazonaws.com/335_Antfood_EastOfNoir.wav,ewgohue5cOh9bicZhDhndXbqeAdfgldY.mp3,East Of Noir (Original),34,"Cinematic,Drama,Trailer"
336_Antfood_Environment_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/336_Antfood_Environment_A.wav,i4cJfkfdjdj9jIangBbGhShHhKeHdpbI.mp3,Environment (A),85,"Health & Beauty,Kids"
336_Antfood_Environment_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/336_Antfood_Environment_B.wav,bBanbobIe8dnawdjeIhRf8eNj4cQdGcp.mp3,Environment (B),85,"Health & Beauty,Kids"
337_Antfood_Universe_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/337_Antfood_Universe_A.wav,cRf2ffcmaSehgQcNcNfGj5jmeSdYaicD.mp3,Universe (A),57,Technology
337_Antfood_Universe_B.wav,https://betterproblems-production-originals.s3.amazonaws.com/337_Antfood_Universe_B.wav,dliKcPjlhhc7eagmcSjOdojCbPcEiYi6.mp3,Universe (B),57,Technology
338_Antfood_SpaceDance.wav,https://betterproblems-production-originals.s3.amazonaws.com/338_Antfood_SpaceDance.wav,hZjlfme3jsfuenila4fWhwh5chfjg4.mp3,Space Facts (The Dance),76,"Whimsical & Quirky,Kids,Comedy"
339_Antfood_SpaceFacts.wav,https://betterproblems-production-originals.s3.amazonaws.com/339_Antfood_SpaceFacts.wav,d9iJeNiwcLildpiEbPbpegbXcshbaV.mp3,Space Facts (Short and Sweet),74,"Sci-Fi,Technology"
340_Antfood_JungleParty.wav,https://betterproblems-production-originals.s3.amazonaws.com/340_Antfood_JungleParty.wav,iLifclhZdTiWbkeAc5e5fUgebSi4e2hq.mp3,Jungle Party (Original),84,"Swagger,Beach & Summer"
341_Antfood_Sewers.wav,https://betterproblems-production-originals.s3.amazonaws.com/341_Antfood_Sewers.wav,hvinePbVaziYisgGcZcviGfWggc2d3jV.mp3,Sewers (Original),85,"Babies,Magic & Fantasy,Whimsical & Quirky"
