,Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
86,Cinionic_SonicStrategy_Wavelengths_Original_230411_F_0_0-0_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cinionic_SonicStrategy_Wavelengths_Original_230411_F_0_0-0_SC_NXT.wav,hPfpjEfddJfkhua9eifxeuddj3icerhX.mp3,Wavelengths (Original),1,Cinematic
87,BackMarket_TechReborn_BackToForward_Original_221110_C_107_4-4_LHS_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BackMarket_TechReborn_BackToForward_Original_221110_C_107_4-4_LHS_NXT.wav,bXfjgMbLfhciflbWjfggjjfmjRcjej.mp3,Back To Forward (Original),1,"Cinematic,Drama"
88,Cinionic_SonicStrategy_PowerUp_Original_230630_G_0_0-0_BE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cinionic_SonicStrategy_PowerUp_Original_230630_G_0_0-0_BE_NXT.wav,fQjxc6crcjjkgBaqbkjzaVhte8bGcfhf.mp3,Power Up (Original),1,Cinematic
89,269_Antfood_Brucke.wav,https://betterproblems-production-originals.s3.amazonaws.com/269_Antfood_Brucke.wav,dBbBhFeydGbtj7bkhgbnhreBcaexgIcT.mp3,Brucke (Original),1,"Fashion,Cinematic,Drama"
90,Honda_Mean_HeavyHand_Original_160920_Gm_115_4-4_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Honda_Mean_HeavyHand_Original_160920_Gm_115_4-4_DH.wav,bAfBcLc8cvcEb6hJgViVdkfTisfOg7b8.mp3,Heavy Hand (Original),1,"Cars,Sports,Technology,Swagger,Chase & Action"
91,ESTEELAUDER_NewDimensions_NewDimensions_Original_2015_Bm_165_3-4_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/ESTEELAUDER_NewDimensions_NewDimensions_Original_2015_Bm_165_3-4_VN.wav,hJbjbKaNazbngJhljSjIhjbFbSfTboa3.mp3,New Dimensions (Original),1,"Cars,Cinematic,Whimsical & Quirky,Magic & Fantasy"
92,302_Antfood_Kayseri.wav,https://betterproblems-production-originals.s3.amazonaws.com/302_Antfood_Kayseri.wav,cpfhe8gieWbhgRd7bzcUaafbaSiZhYdg.mp3,Kayseri (Original),1,"Sports,Technology"
93,17151330_NoMeansYes_MakeAmericaBeautifulAgain_161021_qt (1).wav,https://betterproblems-production-originals.s3.amazonaws.com/17151330_NoMeansYes_MakeAmericaBeautifulAgain_161021_qt+%281%29.wav,hNeTfoi4eegAdeeairivb5dXaGithGbc.mp3,Make America Beautiful Again (Original),1,"Drama,Horror,Cinematic"
94,BP_RetrogameEmulator_RequiemForOurAndroids_Original_230417_Bbm_115_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BP_RetrogameEmulator_RequiemForOurAndroids_Original_230417_Bbm_115_4-4_YE_NXT.wav,hRhGgIcShviJixf9gSgOcnb6esgHiMad.mp3,Requiem For Our Androids (Original),1,"Nostalgia Evoking,Whimsical & Quirky,Drama,Horror,Trailer"
95,Meta_ItsWorld_BootsAndCats_Original_230707_Dm_120_4-4_WG_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Meta_ItsWorld_BootsAndCats_Original_230707_Dm_120_4-4_WG_NXT.wav,dOiggeengKjicBakfkdwgmcdeseMdNc4.mp3,Boots And Cats (Original),1,"Nightlife & Alcohol,Sexy & Seductive"
96,1027 Yardim.wav,https://betterproblems-production-originals.s3.amazonaws.com/1027+Yardim.wav,ithcicafbYjSdRdFipiNdVcXdzfOi8cB.mp3,Yardim (Original),1,Magic & Fantasy
97,399_Antfood_Pandeirao.wav,https://betterproblems-production-originals.s3.amazonaws.com/399_Antfood_Pandeirao.wav,eMeqipaTchgGeef3e4efgKd9jVgKiJfO.mp3,Pandeirao (Original),1,"Sports,Drama"
98,Google_DefendTheUser_Gambit_OriginalScore_220906_C_111_4-4_WB-RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Gambit_OriginalScore_220906_C_111_4-4_WB-RW_NXT.wav,gFdphwjCiYgzbcfGj5iDhkeGdJcGhyc7.mp3,Gambit (Original Score),1,"Technology,Sci-Fi,Magic & Fantasy"
99,739 Pills.wav,https://betterproblems-production-originals.s3.amazonaws.com/739+Pills.wav,bCgvfFcjdpcIhfincRgdiJjVc5dYaihO.mp3,Pills (Original),1,"Cars,Chase & Action"
100,Google_DefendTheUser_LevelMinus37_Original_220912_Em_88_4-4_LB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_LevelMinus37_Original_220912_Em_88_4-4_LB_NXT.wav,i6gze3iJj4jzfcdNjbe8iBiEhvblcRg4.mp3,Level Minus37 (Original),1,"Technology,Epic Heroes,Horror,Sci-Fi"
101,17151017_Gillette_Moonraker_Blofeld_160502_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151017_Gillette_Moonraker_Blofeld_160502_qt.wav,gIegdRiCjRegfJhxaidojOfTfgi5awjx.mp3,Blofeld (Original),1,"Cars,Fashion,Technology,Chase & Action,Sci-Fi"
102,DentsuCreative_BrandFilm_Shinka_Original_220905_Gm_90_4-4_YE-RW_LeonardoPadovani(Violin).wav,https://betterproblems-production-originals.s3.amazonaws.com/DentsuCreative_BrandFilm_Shinka_Original_220905_Gm_90_4-4_YE-RW_LeonardoPadovani%28Violin%29.wav,hNidjChCg5gzhDgVh4cvdZg2iHfXiz.mp3,Shinka (Original),1,"Cinematic,Horror,Cars,Case Study,Technology,Sci-Fi"
103,1513 Homeward.wav,https://betterproblems-production-originals.s3.amazonaws.com/1513+Homeward.wav,euglfGcdgYh9b7ftdChdgWiDdwephJcz.mp3,Homeward (Original),1,"Cinematic,Drama,Magic & Fantasy,Cars"
104,17151100_Google_Trends_Eptesicus_150604_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151100_Google_Trends_Eptesicus_150604_qt.wav,b4jibubjaEc5friicRaFbYjVfeefjbaY.mp3,Eptesicus (Original),1,"Cars,Magic & Fantasy,Sci-Fi,Technology,Cinematic,Drama,Fashion"
105,AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Audi_Oportunidade_MiniMall_LS_Op3_170714_qt.wav,dJi5aYadiecEddhIfKgaiQhhcmaUi3.mp3,Mini Mall (Electro Remix),1,"Horror,Cinematic,Drama"
106,05_Ipanema_6.6.13.wav,https://betterproblems-production-originals.s3.amazonaws.com/05_Ipanema_6.6.13.wav,idbwize8bMhgfZdla3gQc2gheQd3elc1.mp3,Ipanema (Original),1,"Cars,Technology,Swagger"
107,17150685_AICPNEXT_Houston_170519_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150685_AICPNEXT_Houston_170519_qt.wav,gRdciAfCfOfGgQe1gqgqdTcFfcdJbBe7.mp3,Houston (Original),1,"Cars,Cinematic,Drama"
108,Pepsi_Albatross_ExOriginal_170727_A_4-4_117_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Albatross_Original_170727_A_4-4_117_WB.wav,hsb3iScOc6hscLbnczhMbmigjLiZcifd.mp3,Albatross (Original),1,Swagger
109,17150835_Converse_JusticeLeague_Wheeler_170821_LIBRARY_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150835_Converse_JusticeLeague_Wheeler_170821_LIBRARY_SC.wav,bha8fVdUcBacbWjfesasfLhlc3cycUfj.mp3,Wheeler (Original),1,"Kids,Sports,Cars,Comedy,Drama,Swagger,Chase & Action,Spy"
110,ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav,https://betterproblems-production-originals.s3.amazonaws.com/ADCN_Titles_CreepySexyLoveParty_Saxophone_160330_Am_80_PB_ATEdit_211214.wav,gdbRjpbSd5cheMgBbKgZdwjwfZh2ayeF.mp3,Creepy Sexy Love Party (Saxophone),1,"Comedy,Health & Beauty,Drama"
111,Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Adidas_ZNE3_Beckham_Harbinger_180815_LIB_YE.wav,gqcvbUiXbhiDiPixiKb8ejaxfdhecA.mp3,Harbinger (Original),1,"Sports,Cars,Swagger,Sci-Fi,Technology,Chase & Action"
112,SAMSUNG_Birthday_WildGroove_180128_LIB_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/SAMSUNG_Birthday_WildGroove_180128_LIB_VN.wav,fKdIa8ika9e9jPgPdqcKbdcAaxerjRhH.mp3,Wild Groove (Original),1,"Sports,Cars,Swagger,Chase & Action,Technology"
113,303_Antfood_Ochre.wav,https://betterproblems-production-originals.s3.amazonaws.com/303_Antfood_Ochre.wav,glbpe9e9c8bxePaAi9iEiidWgfcGeyim.mp3,Ochre (Original),1,"Cinematic,Sci-Fi"
114,BP_Collections2022_HeavyHitters_RageRoom_Original_221221_Em_120_4-4_WG_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BP_Collections2022_HeavyHitters_RageRoom_Original_221221_Em_120_4-4_WG_NXT.wav,b3dhhVbibsgZbdhnb4iuhei2jrbbeh.mp3,Rage Room (Original),1,Cinematic
115,17150709_Argus_Drone_160408_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150709_Argus_Drone_160408_qt.wav,eyjva7eubwbwa3johEaybBf3jpaafW.mp3,Anarchus Drone (Bed),1,"Music as Background,Cinematic,Sci-Fi"
116,17150684_AICPNEXT_2017Titles_Skinner_170602_qt-01.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150684_AICPNEXT_2017Titles_Skinner_170602_qt-01.wav,bneDfheGfGiDeZdIgXigckb7fWhYaQdU.mp3,Skinner (Original),1,"Cinematic,Drama,Horror,Sci-Fi"
117,BPEpisodicScores_TechnoParanoia_PixelsImperfect_Original_230814_Cm_130_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BPEpisodicScores_TechnoParanoia_PixelsImperfect_Original_230814_Cm_130_4-4_YE_NXT.wav,f6dOeFdShBeFdRhcgCbWifiGiGaybScN.mp3,Pixels Imperfect (Original),1,"Drama,Cinematic"
118,1321 Lighthouse.wav,https://betterproblems-production-originals.s3.amazonaws.com/1321+Lighthouse.wav,cli5dchyamcrdgfdg1drjecJdqehiHfH.mp3,Lighthouse (Original),1,"Cars,Epic Heroes,Chase & Action,Sports,Technology,Sci-Fi"
119,522 Rawkus.wav,https://betterproblems-production-originals.s3.amazonaws.com/522+Rawkus.wav,dEaJfeeohBiJaoiehFbjiOiAezbYhHg3.mp3,Rawkus (Original),1,"Sports,Cinematic,Epic Heroes,Drama,Chase & Action,Trailer"
120,17150847_Corian_ClassyPiano_F#minor_170901_LIBRARY_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150847_Corian_ClassyPiano_F%23minor_170901_LIBRARY_DH.wav,hBfpf6fQjgapihjEfKdVjLjqjLaMcojI.mp3,Classy Piano (F# Minor),1,Drama
121,Meta_AreWeThereYet_Velociraptor_Original_220707_Db_100_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Meta_AreWeThereYet_Velociraptor_Original_220707_Db_100_4-4_JH_NXT.wav,g7gOe7gLhydDdpeFb8gVc1bFdVccfnfs.mp3,Velociraptor (Original),1,"Chase & Action,Trailer,Adventure,Epic Heroes,Cinematic,Magic & Fantasy"
122,TBD_ContentSeries_Auspex_Original_230728_Gm_112_4-4_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/TBD_ContentSeries_Auspex_Original_230728_Gm_112_4-4_DH_NXT.wav,cLe1bIgTaci2hwdQeYbuglj3afjpjcgS.mp3,Auspex (Original),1,Corporate Manifesto
123,T&N_VeryBed_Sorbet_180419_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/T%26N_VeryBed_Sorbet_180419_LIB_YE.wav,bEaVh8b3hHbFh5adjmhmgJcthVgdgBbF.mp3,Sorbet (Original),1,"Drama,Case Study,Health & Beauty,Technology,Cinematic"
124,VerizonRewards_Want_Hawks_Minimal_190403_Dm_150_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Hawks_Minimal_190403_Dm_150_SC.wav,iUdPaIildzfXiHbZhVenguedhTdthwbL.mp3,Hawks (Minimal),1,Sports
125,Google_DefendTheUser_BeenHereBefore_Original_220907_Dm_108_4-4_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_BeenHereBefore_Original_220907_Dm_108_4-4_DH_NXT.wav,jKbxdgfZhpezcDfqcsiWjNddcGimeA.mp3,Been Here Before (Original),1,"Chase & Action,Spy,Adventure,Cars"
126,Nike_TimeCapsule_Ribosome_Cm_190322_98_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nike_TimeCapsule_Ribosome_Cm_190322_98_YE.wav,iigyfffxieaVdRj8cdj1bGfOiydOe4jx.mp3,Ribosome (Original),1,"Cars,Technology,Fashion,Swagger"
127,1306 Dannati.wav,https://betterproblems-production-originals.s3.amazonaws.com/1306+Dannati.wav,chdnglc2fbhag8gAjua2amgCjGgPh9at.mp3,Dannati (Original),1,"Swagger,Music as Background"
128,Line_NewsAwards_Ventriloquist_Instrumental_201027_Gm_105_4-4_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Line_NewsAwards_Ventriloquist_Instrumental_201027_Gm_105_4-4_YE.wav,bXgqiAaRcHcAfRgsgbjlcgchfZcOaZfp.mp3,Ventriloquist (Instrumental),1,"Cars,Technology,Cinematic,Chase & Action,Sports"
129,LANDR-04 A Stiller Time-High-Balanced.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-04+A+Stiller+Time-High-Balanced.wav,f9bzgLfidddXhzfmgcfTd7cTcXciblhH.mp3,"""Stiller Time (12"""" Mix)""",1,"Cars,Cinematic,Epic Heroes,Drama,Magic & Fantasy"
130,AFWW 1500 Tricks.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1500+Tricks.wav,bpaldbdDbgf5dygHgQiZeGeajIjEi7cd.mp3,Tricks (Original),1,"Cars,Swagger,Chase & Action,Comedy,Technology,Cinematic"
131,17151313_MountainDew_Refreshing_GreenEnvy_170905_LIBRARY_PedroB.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151313_MountainDew_Refreshing_GreenEnvy_170905_LIBRARY_PedroB.wav,hebdcyfzbUa5eheQdwfodpdHcRbUfKbL.mp3,Green Envy (Original),1,"Sports,Cinematic,Drama,Sci-Fi"
132,BP_Collections2022_CurriculaCinematica_SecondWave_Original_230424_Gm_60_4-4_LB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BP_Collections2022_CurriculaCinematica_SecondWave_Original_230424_Gm_60_4-4_LB_NXT.wav,hIgOiLemdYi8gDewbbhXjhd8cQapfDih.mp3,Second Wave (Original),1,"Elegant & Sophisticated,Trailer,Magic & Fantasy,Cinematic,Technology"
133,AFSP_Honda_Formacao_DarkMatter_LB_171124.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Honda_Formacao_DarkMatter_LB_171124.wav,hUbLeEgejudXjgbVf3ixawiTiGdqfaaf.mp3,Dark Matter (Original),1,"Technology,Cinematic,Drama,Sci-Fi"
134,1574 Daizy(NoVox).wav,https://betterproblems-production-originals.s3.amazonaws.com/1574+Daizy%28NoVox%29.wav,hrbDhCiibljmePb4evi7e1f7iPfijIj9.mp3,Daizy (No Vox),1,"Cinematic,Drama,Sports"
135,Google_DefendTheUser_NostalgiaClock_Original_220912_Gb_145_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_NostalgiaClock_Original_220912_Gb_145_4-4_YE_NXT.wav,fUascpgreLe8cPd2gWdVbWjxjNdQa8cn.mp3,Nostalgia Clock (Original),1,"Music as Background,Technology,Trailer,Sci-Fi"
136,01 Creatures.wav,https://betterproblems-production-originals.s3.amazonaws.com/01+Creatures.wav,grcHjIiFeDj5apd4iOebcnbmaThneGex.mp3,Creatures (Original),1,"Sports,Cars,Epic Heroes,Drama,Swagger"
137,Showtime_AudioRefresh_NightTime_Original_220126_A#_110_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Showtime_AudioRefresh_NightTime_Original_220126_A%23_110_4-4_SC_NXT.wav,gzfLdjf4eCjugmiUdJcofwcteUjhfjdT.mp3,Night Time (Original),1,"Music as Background,Sci-Fi"
138,AFSP_ORLOFF_Flashback_Diam_LS_150121_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ORLOFF_Flashback_Diam_LS_150121_qt.wav,h3cpgVhpaWfVg6iJjUcjjXemc9bxaGfx.mp3,Diam (Original),1,"Cars,Swagger,Sci-Fi"
139,StreetsOfNewCapenna_OldTown_Original_VN_220426_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/StreetsOfNewCapenna_OldTown_Original_VN_220426_qt.wav,dPisf9irb2bkbycccuitfehKdLfNfr.mp3,Old Town (Original),1,"Swagger,Chase & Action,Spy"
140,1100 Edges.wav,https://betterproblems-production-originals.s3.amazonaws.com/1100+Edges.wav,coc4hrgvaZftgfhcbciCbNdQbSfffzfK.mp3,Edges (Original),1,Pharma
141,AFSP_CCSP_LeiteDePedra_Boat_LS_170217_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_CCSP_LeiteDePedra_Boat_LS_170217_qt.wav,cLi7jgeOeBa8dldzd3eOhfcEjnjEb7c6.mp3,Boat (Original),1,"Drama,Whimsical & Quirky,Spy,Technology"
142,Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Adidas_ZNE3_Bale_Savant_180815_LIB_YE.wav,friHgodxhPhfbEfJihgEcrf3j5heeZjE.mp3,Savant (Original),1,"Swagger,Chase & Action"
143,17150830_Converse_JusticeLeague_Pelican_170821_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150830_Converse_JusticeLeague_Pelican_170821_YE.wav,eaadftcacEiMjQdLd1fChAbxbAgqjbhT.mp3,Pelican (Original),1,"Swagger,Fashion"
144,412_Antfood_EightOclock.wav,https://betterproblems-production-originals.s3.amazonaws.com/412_Antfood_EightOclock.wav,f1jCiXgbh3gSdkfbdeh5gdfQhybZfChQ.mp3,Eight Oclock (Original),1,"Sports,Cars"
145,AFSP_LIC_Audi_VarejoJaneiro_RedLight_LB_180105_22h_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Audi_VarejoJaneiro_RedLight_LB_180105_22h_qt.wav,hViQi3cEfzeUeRgShIgSekfJfBbPgbbf.mp3,Red Light (Original),1,"Technology,Cars"
146,1141 Goldbug.wav,https://betterproblems-production-originals.s3.amazonaws.com/1141+Goldbug.wav,hbaYevbNdJckjhcwicf9aJdXiVjNfmcy.mp3,Goldbug (Original),1,"Magic & Fantasy,Fashion,Cinematic"
147,Google_DefendTheUser_LooseSpeck_Original_220912_F#m_81_4-4_LB_AmandaSampledVocal.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_LooseSpeck_Original_220912_F%23m_81_4-4_LB_AmandaSampledVocal.wav,cbhgegjwiFinelhRfebcj8a8drgLaphR.mp3,Loose Speck (Original),1,Swagger
148,953 6_8.wav,https://betterproblems-production-originals.s3.amazonaws.com/953+6_8.wav,dpdQfYgwbdhsbZexjYd6bRdhhQiqgY.mp3,Six Eight (Original),1,"Cars,Comedy,Drama"
149,1102 Orcas.wav,https://betterproblems-production-originals.s3.amazonaws.com/1102+Orcas.wav,fohWhEjKi1gXekfacAcHetc6gYbOg1e2.mp3,Orcas (Original),1,"Comedy,Cinematic,Whimsical & Quirky,Drama,Magic & Fantasy,Chase & Action"
150,1736 SisyphusPlayedAccordion.wav,https://betterproblems-production-originals.s3.amazonaws.com/1736+SisyphusPlayedAccordion.wav,cPhChHi2i8fQhhaEfda5gyguipjVgfca.mp3,Sisyphus Played Accordion (Original),1,"Comedy,Cinematic,Whimsical & Quirky,Magic & Fantasy"
151,1033 Boss.wav,https://betterproblems-production-originals.s3.amazonaws.com/1033+Boss.wav,cliZfVaSjRb4cxaagEhbipd6eYbJjXby.mp3,Boss (Original),1,"Horror,Sci-Fi"
152,1623 Gurkha.wav,https://betterproblems-production-originals.s3.amazonaws.com/1623+Gurkha.wav,fSb4i2jtibgwjzbJdEafhdeKdud9hKg6.mp3,Gurkha (Original),1,"Cinematic,Drama,Magic & Fantasy,Sci-Fi"
153,FANDUEL_NFL_Showdown_15s_Original_221003_Em_90_4-4_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/FANDUEL_NFL_Showdown_15s_Original_221003_Em_90_4-4_DH_NXT.wav,gificfeRg3d7hshgewbJd3jYcViTcDh7.mp3,Showdown (15s),1,"Swagger,Sports"
154,17150871_DB_Cerebrus_DC_MUS_170803_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150871_DB_Cerebrus_DC_MUS_170803_qt.wav,bBaXd2dtbDalbrhNjoawfLgDcYi7bJbT.mp3,Cerberus (Original),1,"Sports,Fashion,Cinematic,Drama,Magic & Fantasy"
155,ZD_Misc_Mitra_180122_DH_LIBEDIT_limited_DW_190625.wav,https://betterproblems-production-originals.s3.amazonaws.com/ZD_Misc_Mitra_180122_DH_LIBEDIT_limited_DW_190625.wav,eMhThjcfc8aFcyb1dPgofagVjNfBaKeh.mp3,Mitra (Original),1,"Magic & Fantasy,Sci-Fi,Horror"
156,17150901_Experian_Bridge_LasCanarias_MUSOnly_083013_qt_LIBEDIT_FixedEnding_MIA_190701.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150901_Experian_Bridge_LasCanarias_MUSOnly_083013_qt_LIBEDIT_FixedEnding_MIA_190701.wav,c6fbbacnfGdPcobpcJcdbLf5cxiSjHbu.mp3,Las Canarias (Original),1,"Magic & Fantasy,Sci-Fi,Comedy"
157,955 Maximoney.wav,https://betterproblems-production-originals.s3.amazonaws.com/955+Maximoney.wav,ggcWcIcrfldVjYgsfialf1gpaQaSjmhl.mp3,Maximoney (Original),1,"Magic & Fantasy,Horror,Drama"
158,304_Antfood_Scaffold.wav,https://betterproblems-production-originals.s3.amazonaws.com/304_Antfood_Scaffold.wav,fSgWh3eLcyb4eQgCebhjdVhzhMdib3cR.mp3,Scaffold (Original),1,"Cinematic,Epic Heroes,Drama,Chase & Action,Trailer,Magic & Fantasy"
159,1573 Daizy.wav,https://betterproblems-production-originals.s3.amazonaws.com/1573+Daizy.wav,dPiHflaojSg3jSaOideGf5bhfAgcjkgn.mp3,Daizy (Vocals),1,"Cinematic,Drama,Sports"
160,DEL_OqueHabitaEmHim_ForReflection_210118_B_73.83_Duple_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/DEL_OqueHabitaEmHim_ForReflection_210118_B_73.83_Duple_RW.wav,czdsfeh1j5cEarbHcbcxhzhwcHbDfXjr.mp3,For Reflection (Original),1,"Case Study,Health & Beauty"
161,17151282_MercedesBenz_GripByBrip_Belay_150812_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151282_MercedesBenz_GripByBrip_Belay_150812_qt.wav,fIgEiZhFg6efhcbzbletjMivj5dfgwhs.mp3,Belay (Original),2,"Cinematic,Epic Heroes,Drama,Magic & Fantasy,Technology,Trailer"
162,BP_Episodic_PrimetimeCrime_MeticulousSchemes-Open_Original_230810_Dm_120_4-4_DHMK_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BP_Episodic_PrimetimeCrime_MeticulousSchemes-Open_Original_230810_Dm_120_4-4_DHMK_NXT.wav,g5alhujDftcifuchi2iHhFjVbkdMaDia.mp3,Meticulous Schemes (Original - Open),2,"Tugging on Heartstrings,Drama"
163,Gap_Sustainability_Water_BangTime_160803.wav,https://betterproblems-production-originals.s3.amazonaws.com/Gap_Sustainability_Water_BangTime_160803.wav,iOi8ewakb7a6hPcJg3bFeccYc7atckiv.mp3,Bang Time (Original),2,"Whimsical & Quirky,Chase & Action,Comedy"
164,Google_DefendTheUser_DuChamps_ThemeVersion_220908_Bb_91_4-4_BE_ChristianLiPiano.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_DuChamps_ThemeVersion_220908_Bb_91_4-4_BE_ChristianLiPiano.wav,hofJgniKj6iiaRiwhvbrejjob6jmg1eE.mp3,DuChamps (Theme Version),2,"Case Study,Fashion,Cinematic,Magic & Fantasy,Drama"
165,Google_DefendTheUser_TwoLeftShoes_Original_220913_F_90_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_TwoLeftShoes_Original_220913_F_90_4-4_JH_NXT.wav,fMbIfIbxhqcljnfWd8i8gKcCjDesichx.mp3,Two Left Shoes (Original),2,"Music as Background,Technology,Drama"
166,AFSP_Alice_ShortMovie_LS_MUS_151202_1pm.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Alice_ShortMovie_LS_MUS_151202_1pm.wav,bfgCjPi4gfhVapjebvbjfyeycZcvdXf3.mp3,Alice (Original),2,"Horror,Drama,Cinematic"
167,BULLEIT_Portraits+UrbanRenewal_MidCityBounceBassy_191113_120_WBPC.wav,https://betterproblems-production-originals.s3.amazonaws.com/BULLEIT_Portraits%2BUrbanRenewal_MidCityBounceBassy_191113_120_WBPC.wav,efj1cCb4ikdlj4eubSdWicdJfMiKcvj1.mp3,Mid City Bounce (Bassy),2,"Technology,Sports,Cars,Chase & Action"
168,Google_DefendTheUser_HollowCore_Original_220913_Cm_120_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_HollowCore_Original_220913_Cm_120_4-4_SC_NXT.wav,g7a6fTjlaicTi2iscAiWa3dTdrhWg9bC.mp3,Hollow Core (Original),2,Music as Background
169,BULLEIT_Portraits+UrbanRenewal_MidCityBounceBeats_191113_120_WBPC.wav,https://betterproblems-production-originals.s3.amazonaws.com/BULLEIT_Portraits%2BUrbanRenewal_MidCityBounceBeats_191113_120_WBPC.wav,brclbQaEdvhMjJf1aZjshSgAiGfGdafB.mp3,Mid City Bounce (Beats),2,"Technology,Sports,Cars,Chase & Action"
170,Starbucks_SpringTVC_Panhandle_Alt_NoVox_200227_Bm_93_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_SpringTVC_Panhandle_Alt_NoVox_200227_Bm_93_BE.wav,cmfIaicbcfgWgObZd3dRf6hia9bmcYhU.mp3,Panhandle (Alt No Vocals),2,"Swagger,Cars,Technology,Epic Heroes"
171,Google_DefendTheUser_Pursuance_Original_220913_Bbm_130_4-4_RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Pursuance_Original_220913_Bbm_130_4-4_RW_NXT.wav,h7jaccaHjqcMeWhFcLaainf8iafBhWjd.mp3,Pursuance (Original),2,"Horror,Drama,Case Study,Cinematic,Trailer,Adventure"
